STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900803,85,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900804,89,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900805,93,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900806,77,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900807,81,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900808,81,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900809,84,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900810,80,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900811,78,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900812,83,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900813,86,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900814,86,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900815,82,81
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900816,82,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900817,85,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900818,87,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900819,87,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900820,79,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900821,67,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900822,65,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900823,74,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900824,68,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900825,71,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900826,85,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900827,84,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900828,87,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900829,87,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900830,85,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900831,81,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900901,82,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900902,83,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900903,87,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900904,77,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900905,75,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900906,77,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900907,83,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900908,83,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900909,84,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900910,65,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900911,80,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900912,85,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900913,83,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900914,82,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900915,81,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900916,77,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900917,69,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900918,60,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900919,66,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900920,63,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900921,69,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900922,69,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900923,63,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900924,65,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900925,62,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900926,71,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900927,69,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900928,75,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900929,77,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900930,78,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901001,74,46
