STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00283704,HARRISON NJ US,20110503,72,56
GHCND:USC00283704,HARRISON NJ US,20110504,65,48
GHCND:USC00283704,HARRISON NJ US,20110505,66,47
GHCND:USC00283704,HARRISON NJ US,20110506,72,47
GHCND:USC00283704,HARRISON NJ US,20110507,73,49
GHCND:USC00283704,HARRISON NJ US,20110508,73,49
GHCND:USC00283704,HARRISON NJ US,20110509,72,53
GHCND:USC00283704,HARRISON NJ US,20110510,75,53
GHCND:USC00283704,HARRISON NJ US,20110511,70,50
GHCND:USC00283704,HARRISON NJ US,20110512,73,55
GHCND:USC00283704,HARRISON NJ US,20110513,65,52
GHCND:USC00283704,HARRISON NJ US,20110514,62,56
GHCND:USC00283704,HARRISON NJ US,20110515,69,58
GHCND:USC00283704,HARRISON NJ US,20110516,62,55
GHCND:USC00283704,HARRISON NJ US,20110517,61,53
GHCND:USC00283704,HARRISON NJ US,20110518,70,55
GHCND:USC00283704,HARRISON NJ US,20110519,74,60
GHCND:USC00283704,HARRISON NJ US,20110520,65,57
GHCND:USC00283704,HARRISON NJ US,20110521,77,54
GHCND:USC00283704,HARRISON NJ US,20110522,58,54
GHCND:USC00283704,HARRISON NJ US,20110523,66,55
GHCND:USC00283704,HARRISON NJ US,20110524,83,64
GHCND:USC00283704,HARRISON NJ US,20110525,84,65
GHCND:USC00283704,HARRISON NJ US,20110526,80,63
GHCND:USC00283704,HARRISON NJ US,20110527,85,65
GHCND:USC00283704,HARRISON NJ US,20110528,85,68
GHCND:USC00283704,HARRISON NJ US,20110529,89,68
GHCND:USC00283704,HARRISON NJ US,20110530,90,70
GHCND:USC00283704,HARRISON NJ US,20110531,89,72
GHCND:USC00283704,HARRISON NJ US,20110601,93,68
GHCND:USC00283704,HARRISON NJ US,20110602,82,61
GHCND:USC00283704,HARRISON NJ US,20110603,78,56
GHCND:USC00283704,HARRISON NJ US,20110604,75,57
GHCND:USC00283704,HARRISON NJ US,20110605,70,59
GHCND:USC00283704,HARRISON NJ US,20110606,83,60
GHCND:USC00283704,HARRISON NJ US,20110607,90,66
GHCND:USC00283704,HARRISON NJ US,20110608,98,71
GHCND:USC00283704,HARRISON NJ US,20110609,99,72
GHCND:USC00283704,HARRISON NJ US,20110610,90,70
GHCND:USC00283704,HARRISON NJ US,20110611,93,60
GHCND:USC00283704,HARRISON NJ US,20110612,74,58
GHCND:USC00283704,HARRISON NJ US,20110613,75,61
GHCND:USC00283704,HARRISON NJ US,20110614,70,57
GHCND:USC00283704,HARRISON NJ US,20110615,84,53
GHCND:USC00283704,HARRISON NJ US,20110616,86,62
GHCND:USC00283704,HARRISON NJ US,20110617,80,65
GHCND:USC00283704,HARRISON NJ US,20110618,87,63
GHCND:USC00283704,HARRISON NJ US,20110619,84,68
